# Potential function.
#  r             r*V(r)
   1.012001E+00 -6.843189E+00
   1.015542E+00 -6.800794E+00
   1.019083E+00 -6.758942E+00
   1.022624E+00 -6.717627E+00
   1.024394E+00 -6.697169E+00
   1.026165E+00 -6.676842E+00
   1.027935E+00 -6.656645E+00
   1.029706E+00 -6.636578E+00
   1.031477E+00 -6.616639E+00
   1.033247E+00 -6.596829E+00
   1.035018E+00 -6.577145E+00
   1.036788E+00 -6.557586E+00
   1.038559E+00 -6.538153E+00
   1.040329E+00 -6.518844E+00
   1.042100E+00 -6.499658E+00
   1.043870E+00 -6.480593E+00
   1.045641E+00 -6.461651E+00
   1.047411E+00 -6.442828E+00
   1.049182E+00 -6.424125E+00
   1.050952E+00 -6.405541E+00
   1.052723E+00 -6.387074E+00
   1.053608E+00 -6.377885E+00
   1.054493E+00 -6.368724E+00
   1.056264E+00 -6.350490E+00
   1.058034E+00 -6.332371E+00
   1.059805E+00 -6.314366E+00
   1.061575E+00 -6.296475E+00
   1.063346E+00 -6.278696E+00
   1.065116E+00 -6.261028E+00
   1.066887E+00 -6.243471E+00
   1.068657E+00 -6.226025E+00
   1.070428E+00 -6.208687E+00
   1.072199E+00 -6.191457E+00
   1.073969E+00 -6.174335E+00
   1.075740E+00 -6.157319E+00
   1.077510E+00 -6.140410E+00
   1.078395E+00 -6.131994E+00
   1.079281E+00 -6.123605E+00
   1.081051E+00 -6.106904E+00
   1.082822E+00 -6.090307E+00
   1.084592E+00 -6.073813E+00
   1.086363E+00 -6.057420E+00
   1.088133E+00 -6.041128E+00
   1.089904E+00 -6.024937E+00
   1.091674E+00 -6.008845E+00
   1.093445E+00 -5.992852E+00
   1.095215E+00 -5.976957E+00
   1.096986E+00 -5.961160E+00
   1.099217E+00 -5.941386E+00
   1.101449E+00 -5.921764E+00
   1.103680E+00 -5.902293E+00
   1.105912E+00 -5.882972E+00
   1.108143E+00 -5.863797E+00
   1.110375E+00 -5.844769E+00
   1.111491E+00 -5.835310E+00
   1.112607E+00 -5.825886E+00
   1.114838E+00 -5.807147E+00
   1.117070E+00 -5.788550E+00
   1.119301E+00 -5.770094E+00
   1.120417E+00 -5.760918E+00
   1.121533E+00 -5.751777E+00
   1.123764E+00 -5.733599E+00
   1.125996E+00 -5.715557E+00
   1.127112E+00 -5.706588E+00
   1.128227E+00 -5.697652E+00
   1.130459E+00 -5.679880E+00
   1.132690E+00 -5.662242E+00
   1.134922E+00 -5.644736E+00
   1.137153E+00 -5.627361E+00
   1.139385E+00 -5.610115E+00
   1.141616E+00 -5.592998E+00
   1.143848E+00 -5.576008E+00
   1.146080E+00 -5.559143E+00
   1.148311E+00 -5.542404E+00
   1.150543E+00 -5.525788E+00
   1.152774E+00 -5.509295E+00
   1.155006E+00 -5.492923E+00
   1.157237E+00 -5.476672E+00
   1.159469E+00 -5.460540E+00
   1.161700E+00 -5.444526E+00
   1.163932E+00 -5.428629E+00
   1.166163E+00 -5.412848E+00
   1.167279E+00 -5.405001E+00
   1.168395E+00 -5.397182E+00
   1.170626E+00 -5.381630E+00
   1.172858E+00 -5.366191E+00
   1.175089E+00 -5.350863E+00
   1.177321E+00 -5.335647E+00
   1.179553E+00 -5.320540E+00
   1.181784E+00 -5.305543E+00
   1.184016E+00 -5.290653E+00
   1.186247E+00 -5.275870E+00
   1.188479E+00 -5.261193E+00
   1.190710E+00 -5.246621E+00
   1.192942E+00 -5.232153E+00
   1.194058E+00 -5.224958E+00
   1.195173E+00 -5.217788E+00
   1.197405E+00 -5.203526E+00
   1.199636E+00 -5.189365E+00
   1.201868E+00 -5.175304E+00
   1.204099E+00 -5.161343E+00
   1.206331E+00 -5.147481E+00
   1.208563E+00 -5.133716E+00
   1.210794E+00 -5.120048E+00
   1.213026E+00 -5.106477E+00
   1.215257E+00 -5.093000E+00
   1.217489E+00 -5.079618E+00
   1.219720E+00 -5.066330E+00
   1.221952E+00 -5.053134E+00
   1.224183E+00 -5.040030E+00
   1.226415E+00 -5.027017E+00
   1.228646E+00 -5.014095E+00
   1.230878E+00 -5.001262E+00
   1.233109E+00 -4.988518E+00
   1.235341E+00 -4.975862E+00
   1.237572E+00 -4.963293E+00
   1.239804E+00 -4.950811E+00
   1.242036E+00 -4.938414E+00
   1.244267E+00 -4.926103E+00
   1.246499E+00 -4.913875E+00
   1.247614E+00 -4.907793E+00
   1.248730E+00 -4.901731E+00
   1.250962E+00 -4.889670E+00
   1.253193E+00 -4.877691E+00
   1.255425E+00 -4.865794E+00
   1.257656E+00 -4.853977E+00
   1.259888E+00 -4.842240E+00
   1.262119E+00 -4.830582E+00
   1.264351E+00 -4.819003E+00
   1.266582E+00 -4.807502E+00
   1.268814E+00 -4.796078E+00
   1.271045E+00 -4.784731E+00
   1.273277E+00 -4.773460E+00
   1.275509E+00 -4.762264E+00
   1.277740E+00 -4.751143E+00
   1.278856E+00 -4.745610E+00
   1.279972E+00 -4.740096E+00
   1.282203E+00 -4.729122E+00
   1.284435E+00 -4.718221E+00
   1.286666E+00 -4.707393E+00
   1.288898E+00 -4.696636E+00
   1.291129E+00 -4.685950E+00
   1.293361E+00 -4.675334E+00
   1.297824E+00 -4.654312E+00
   1.300055E+00 -4.643904E+00
   1.302287E+00 -4.633564E+00
   1.304518E+00 -4.623292E+00
   1.306750E+00 -4.613086E+00
   1.308982E+00 -4.602947E+00
   1.311213E+00 -4.592874E+00
   1.313445E+00 -4.582866E+00
   1.315676E+00 -4.572923E+00
   1.317908E+00 -4.563043E+00
   1.320139E+00 -4.553228E+00
   1.322371E+00 -4.543476E+00
   1.324602E+00 -4.533786E+00
   1.326834E+00 -4.524159E+00
   1.329065E+00 -4.514593E+00
   1.333528E+00 -4.495643E+00
   1.335760E+00 -4.486259E+00
   1.337991E+00 -4.476934E+00
   1.340223E+00 -4.467669E+00
   1.342455E+00 -4.458462E+00
   1.344686E+00 -4.449313E+00
   1.346918E+00 -4.440222E+00
   1.349149E+00 -4.431188E+00
   1.351381E+00 -4.422210E+00
   1.353612E+00 -4.413289E+00
   1.355844E+00 -4.404424E+00
   1.358075E+00 -4.395614E+00
   1.360307E+00 -4.386859E+00
   1.364770E+00 -4.369512E+00
   1.367001E+00 -4.360919E+00
   1.369233E+00 -4.352379E+00
   1.371465E+00 -4.343892E+00
   1.373696E+00 -4.335457E+00
   1.375928E+00 -4.327074E+00
   1.378159E+00 -4.318743E+00
   1.380391E+00 -4.310463E+00
   1.382622E+00 -4.302233E+00
   1.385435E+00 -4.291932E+00
   1.388247E+00 -4.281709E+00
   1.391060E+00 -4.271565E+00
   1.393873E+00 -4.261499E+00
   1.396685E+00 -4.251509E+00
   1.399498E+00 -4.241594E+00
   1.400904E+00 -4.236666E+00
   1.402310E+00 -4.231755E+00
   1.405123E+00 -4.221991E+00
   1.407935E+00 -4.212300E+00
   1.410748E+00 -4.202681E+00
   1.412154E+00 -4.197899E+00
   1.413561E+00 -4.193135E+00
   1.416373E+00 -4.183661E+00
   1.419186E+00 -4.174257E+00
   1.420592E+00 -4.169581E+00
   1.421998E+00 -4.164923E+00
   1.424811E+00 -4.155658E+00
   1.427624E+00 -4.146462E+00
   1.430436E+00 -4.137335E+00
   1.433249E+00 -4.128274E+00
   1.436061E+00 -4.119280E+00
   1.438874E+00 -4.110352E+00
   1.441687E+00 -4.101489E+00
   1.444499E+00 -4.092692E+00
   1.447312E+00 -4.083958E+00
   1.450124E+00 -4.075287E+00
   1.452937E+00 -4.066680E+00
   1.455749E+00 -4.058134E+00
   1.458562E+00 -4.049651E+00
   1.461375E+00 -4.041228E+00
   1.464187E+00 -4.032866E+00
   1.467000E+00 -4.024563E+00
   1.469812E+00 -4.016320E+00
   1.471219E+00 -4.012221E+00
   1.472625E+00 -4.008136E+00
   1.475438E+00 -4.000009E+00
   1.478250E+00 -3.991940E+00
   1.481063E+00 -3.983929E+00
   1.483875E+00 -3.975973E+00
   1.486688E+00 -3.968074E+00
   1.489501E+00 -3.960230E+00
   1.492313E+00 -3.952441E+00
   1.495126E+00 -3.944706E+00
   1.497938E+00 -3.937025E+00
   1.500751E+00 -3.929397E+00
   1.503563E+00 -3.921823E+00
   1.504970E+00 -3.918055E+00
   1.506376E+00 -3.914300E+00
   1.509189E+00 -3.906829E+00
   1.512001E+00 -3.899410E+00
   1.514814E+00 -3.892041E+00
   1.517626E+00 -3.884723E+00
   1.520439E+00 -3.877455E+00
   1.523252E+00 -3.870236E+00
   1.526064E+00 -3.863066E+00
   1.528877E+00 -3.855944E+00
   1.531689E+00 -3.848871E+00
   1.534502E+00 -3.841845E+00
   1.537314E+00 -3.834866E+00
   1.540127E+00 -3.827934E+00
   1.542940E+00 -3.821048E+00
   1.545752E+00 -3.814208E+00
   1.548565E+00 -3.807413E+00
   1.551377E+00 -3.800664E+00
   1.554190E+00 -3.793959E+00
   1.557003E+00 -3.787298E+00
   1.559815E+00 -3.780681E+00
   1.562628E+00 -3.774107E+00
   1.565440E+00 -3.767576E+00
   1.568253E+00 -3.761088E+00
   1.571066E+00 -3.754642E+00
   1.573878E+00 -3.748237E+00
   1.579503E+00 -3.735552E+00
   1.582316E+00 -3.729271E+00
   1.585128E+00 -3.723030E+00
   1.587941E+00 -3.716829E+00
   1.590754E+00 -3.710667E+00
   1.596379E+00 -3.698461E+00
   1.599191E+00 -3.692416E+00
   1.602004E+00 -3.686409E+00
   1.604817E+00 -3.680440E+00
   1.607629E+00 -3.674508E+00
   1.610442E+00 -3.668614E+00
   1.613254E+00 -3.662756E+00
   1.616067E+00 -3.656934E+00
   1.618880E+00 -3.651149E+00
   1.621692E+00 -3.645400E+00
   1.624505E+00 -3.639685E+00
   1.627317E+00 -3.634007E+00
   1.630130E+00 -3.628362E+00
   1.635755E+00 -3.617178E+00
   1.638568E+00 -3.611636E+00
   1.641380E+00 -3.606129E+00
   1.644193E+00 -3.600654E+00
   1.647005E+00 -3.595213E+00
   1.649818E+00 -3.589804E+00
   1.652631E+00 -3.584428E+00
   1.655443E+00 -3.579084E+00
   1.658256E+00 -3.573772E+00
   1.661068E+00 -3.568491E+00
   1.663881E+00 -3.563242E+00
   1.669506E+00 -3.552836E+00
   1.672319E+00 -3.547679E+00
   1.675131E+00 -3.542553E+00
   1.677944E+00 -3.537456E+00
   1.680756E+00 -3.532389E+00
   1.683569E+00 -3.527352E+00
   1.686382E+00 -3.522343E+00
   1.689194E+00 -3.517364E+00
   1.692007E+00 -3.512413E+00
   1.694819E+00 -3.507491E+00
   1.697632E+00 -3.502597E+00
   1.703257E+00 -3.492893E+00
   1.706070E+00 -3.488083E+00
   1.708882E+00 -3.483299E+00
   1.711695E+00 -3.478543E+00
   1.714508E+00 -3.473813E+00
   1.720133E+00 -3.464434E+00
   1.722945E+00 -3.459783E+00
   1.725758E+00 -3.455159E+00
   1.728570E+00 -3.450560E+00
   1.731383E+00 -3.445986E+00
   1.734196E+00 -3.441438E+00
   1.737008E+00 -3.436915E+00
   1.739821E+00 -3.432416E+00
   1.742633E+00 -3.427943E+00
   1.746178E+00 -3.422339E+00
   1.749723E+00 -3.416773E+00
   1.753268E+00 -3.411246E+00
   1.756813E+00 -3.405756E+00
   1.763903E+00 -3.394887E+00
   1.767448E+00 -3.389508E+00
   1.770993E+00 -3.384164E+00
   1.774538E+00 -3.378857E+00
   1.778083E+00 -3.373584E+00
   1.781628E+00 -3.368347E+00
   1.785173E+00 -3.363144E+00
   1.788718E+00 -3.357975E+00
   1.792263E+00 -3.352840E+00
   1.795807E+00 -3.347739E+00
   1.799352E+00 -3.342670E+00
   1.806442E+00 -3.332632E+00
   1.809987E+00 -3.327661E+00
   1.813532E+00 -3.322723E+00
   1.817077E+00 -3.317815E+00
   1.820622E+00 -3.312939E+00
   1.824167E+00 -3.308094E+00
   1.827712E+00 -3.303279E+00
   1.831257E+00 -3.298495E+00
   1.834802E+00 -3.293740E+00
   1.838347E+00 -3.289016E+00
   1.841892E+00 -3.284320E+00
   1.848982E+00 -3.275016E+00
   1.852526E+00 -3.270407E+00
   1.856071E+00 -3.265827E+00
   1.859616E+00 -3.261274E+00
   1.863161E+00 -3.256749E+00
   1.866706E+00 -3.252251E+00
   1.870251E+00 -3.247780E+00
   1.873796E+00 -3.243337E+00
   1.877341E+00 -3.238920E+00
   1.880886E+00 -3.234529E+00
   1.884431E+00 -3.230164E+00
   1.887976E+00 -3.225825E+00
   1.891521E+00 -3.221512E+00
   1.895066E+00 -3.217224E+00
   1.898611E+00 -3.212961E+00
   1.905701E+00 -3.204510E+00
   1.909245E+00 -3.200321E+00
   1.912790E+00 -3.196157E+00
   1.916335E+00 -3.192016E+00
   1.919880E+00 -3.187899E+00
   1.923425E+00 -3.183805E+00
   1.926970E+00 -3.179735E+00
   1.930515E+00 -3.175687E+00
   1.934060E+00 -3.171663E+00
   1.937605E+00 -3.167661E+00
   1.941150E+00 -3.163682E+00
   1.944695E+00 -3.159724E+00
   1.948240E+00 -3.155789E+00
   1.955330E+00 -3.147983E+00
   1.958875E+00 -3.144113E+00
   1.962420E+00 -3.140263E+00
   1.965964E+00 -3.136435E+00
   1.969509E+00 -3.132627E+00
   1.976599E+00 -3.125074E+00
   1.980144E+00 -3.121327E+00
   1.983689E+00 -3.117601E+00
   1.990779E+00 -3.110208E+00
   1.994324E+00 -3.106540E+00
   1.997869E+00 -3.102892E+00
   2.001414E+00 -3.099264E+00
   2.004959E+00 -3.095654E+00
   2.012049E+00 -3.088491E+00
   2.015594E+00 -3.084937E+00
   2.019139E+00 -3.081401E+00
   2.022683E+00 -3.077884E+00
   2.026228E+00 -3.074385E+00
   2.029773E+00 -3.070903E+00
   2.033318E+00 -3.067439E+00
   2.036863E+00 -3.063993E+00
   2.040408E+00 -3.060564E+00
   2.043953E+00 -3.057153E+00
   2.047498E+00 -3.053758E+00
   2.051043E+00 -3.050381E+00
   2.054588E+00 -3.047020E+00
   2.061678E+00 -3.040348E+00
   2.065223E+00 -3.037037E+00
   2.068768E+00 -3.033742E+00
   2.072313E+00 -3.030463E+00
   2.075858E+00 -3.027200E+00
   2.079402E+00 -3.023952E+00
   2.082947E+00 -3.020721E+00
   2.086492E+00 -3.017505E+00
   2.090037E+00 -3.014304E+00
   2.093582E+00 -3.011119E+00
   2.097127E+00 -3.007949E+00
   2.104217E+00 -3.001654E+00
   2.111307E+00 -2.995418E+00
   2.118397E+00 -2.989240E+00
   2.121942E+00 -2.986173E+00
   2.125487E+00 -2.983120E+00
   2.132576E+00 -2.977056E+00
   2.139666E+00 -2.971047E+00
   2.143211E+00 -2.968063E+00
   2.146756E+00 -2.965093E+00
   2.150301E+00 -2.962136E+00
   2.153846E+00 -2.959193E+00
   2.160936E+00 -2.953345E+00
   2.168026E+00 -2.947550E+00
   2.171571E+00 -2.944671E+00
   2.175116E+00 -2.941805E+00
   2.178661E+00 -2.938952E+00
   2.182206E+00 -2.936111E+00
   2.189295E+00 -2.930467E+00
   2.196385E+00 -2.924872E+00
   2.200853E+00 -2.921370E+00
   2.205321E+00 -2.917888E+00
   2.209789E+00 -2.914424E+00
   2.214257E+00 -2.910979E+00
   2.223193E+00 -2.904144E+00
   2.227661E+00 -2.900753E+00
   2.232129E+00 -2.897380E+00
   2.236597E+00 -2.894026E+00
   2.241065E+00 -2.890688E+00
   2.245533E+00 -2.887368E+00
   2.250001E+00 -2.884066E+00
   2.254469E+00 -2.880780E+00
   2.258937E+00 -2.877511E+00
   2.263405E+00 -2.874259E+00
   2.267873E+00 -2.871024E+00
   2.272341E+00 -2.867805E+00
   2.276809E+00 -2.864603E+00
   2.285745E+00 -2.858246E+00
   2.290213E+00 -2.855092E+00
   2.294681E+00 -2.851953E+00
   2.299149E+00 -2.848830E+00
   2.303617E+00 -2.845723E+00
   2.308085E+00 -2.842630E+00
   2.312553E+00 -2.839553E+00
   2.317021E+00 -2.836491E+00
   2.321489E+00 -2.833444E+00
   2.325957E+00 -2.830412E+00
   2.330425E+00 -2.827395E+00
   2.334893E+00 -2.824392E+00
   2.339361E+00 -2.821403E+00
   2.348297E+00 -2.815469E+00
   2.352765E+00 -2.812523E+00
   2.357233E+00 -2.809591E+00
   2.361701E+00 -2.806673E+00
   2.366169E+00 -2.803769E+00
   2.375105E+00 -2.798001E+00
   2.379572E+00 -2.795138E+00
   2.384040E+00 -2.792287E+00
   2.388508E+00 -2.789450E+00
   2.392976E+00 -2.786626E+00
   2.397444E+00 -2.783815E+00
   2.401912E+00 -2.781016E+00
   2.406380E+00 -2.778231E+00
   2.410848E+00 -2.775458E+00
   2.419784E+00 -2.769950E+00
   2.424252E+00 -2.767214E+00
   2.428720E+00 -2.764491E+00
   2.433188E+00 -2.761780E+00
   2.437656E+00 -2.759082E+00
   2.446592E+00 -2.753720E+00
   2.455528E+00 -2.748406E+00
   2.464464E+00 -2.743138E+00
   2.473400E+00 -2.737916E+00
   2.482336E+00 -2.732739E+00
   2.491272E+00 -2.727607E+00
   2.500208E+00 -2.722519E+00
   2.509144E+00 -2.717474E+00
   2.518080E+00 -2.712472E+00
   2.527016E+00 -2.707512E+00
   2.531484E+00 -2.705048E+00
   2.535952E+00 -2.702594E+00
   2.544888E+00 -2.697716E+00
   2.553824E+00 -2.692879E+00
   2.562760E+00 -2.688082E+00
   2.571696E+00 -2.683324E+00
   2.580632E+00 -2.678605E+00
   2.585100E+00 -2.676260E+00
   2.589567E+00 -2.673924E+00
   2.598503E+00 -2.669281E+00
   2.607439E+00 -2.664675E+00
   2.616375E+00 -2.660106E+00
   2.625311E+00 -2.655574E+00
   2.634247E+00 -2.651077E+00
   2.643183E+00 -2.646616E+00
   2.652119E+00 -2.642190E+00
   2.661055E+00 -2.637798E+00
   2.669991E+00 -2.633441E+00
   2.678927E+00 -2.629117E+00
   2.687863E+00 -2.624826E+00
   2.696799E+00 -2.620569E+00
   2.705735E+00 -2.616344E+00
   2.714671E+00 -2.612152E+00
   2.723607E+00 -2.607991E+00
   2.732543E+00 -2.603862E+00
   2.741479E+00 -2.599763E+00
   2.750415E+00 -2.595696E+00
   2.759351E+00 -2.591659E+00
   2.768287E+00 -2.587652E+00
   2.773918E+00 -2.585142E+00
   2.779549E+00 -2.582644E+00
   2.790812E+00 -2.577683E+00
   2.802075E+00 -2.572768E+00
   2.813338E+00 -2.567898E+00
   2.824600E+00 -2.563073E+00
   2.835863E+00 -2.558292E+00
   2.847126E+00 -2.553555E+00
   2.858388E+00 -2.548861E+00
   2.869651E+00 -2.544210E+00
   2.880914E+00 -2.539600E+00
   2.892177E+00 -2.535032E+00
   2.897808E+00 -2.532764E+00
   2.903439E+00 -2.530505E+00
   2.914702E+00 -2.526019E+00
   2.925965E+00 -2.521573E+00
   2.937228E+00 -2.517166E+00
   2.948490E+00 -2.512798E+00
   2.959753E+00 -2.508469E+00
   2.971016E+00 -2.504178E+00
   2.982278E+00 -2.499924E+00
   2.993541E+00 -2.495708E+00
   3.004804E+00 -2.491529E+00
   3.016067E+00 -2.487387E+00
   3.027329E+00 -2.483280E+00
   3.038592E+00 -2.479209E+00
   3.049855E+00 -2.475174E+00
   3.055486E+00 -2.473169E+00
   3.061118E+00 -2.471173E+00
   3.072380E+00 -2.467207E+00
   3.083643E+00 -2.463275E+00
   3.094906E+00 -2.459377E+00
   3.106168E+00 -2.455512E+00
   3.117431E+00 -2.451680E+00
   3.128694E+00 -2.447881E+00
   3.139957E+00 -2.444115E+00
   3.151219E+00 -2.440380E+00
   3.162482E+00 -2.436678E+00
   3.173745E+00 -2.433006E+00
   3.185008E+00 -2.429366E+00
   3.196270E+00 -2.425757E+00
   3.207533E+00 -2.422179E+00
   3.213164E+00 -2.420401E+00
   3.218796E+00 -2.418630E+00
   3.230058E+00 -2.415112E+00
   3.241321E+00 -2.411623E+00
   3.252584E+00 -2.408163E+00
   3.263847E+00 -2.404733E+00
   3.275109E+00 -2.401331E+00
   3.286372E+00 -2.397958E+00
   3.297635E+00 -2.394613E+00
   3.308898E+00 -2.391297E+00
   3.320160E+00 -2.388007E+00
   3.331423E+00 -2.384746E+00
   3.342686E+00 -2.381512E+00
   3.353948E+00 -2.378304E+00
   3.365211E+00 -2.375124E+00
   3.376474E+00 -2.371970E+00
   3.398999E+00 -2.365740E+00
   3.410262E+00 -2.362664E+00
   3.421525E+00 -2.359614E+00
   3.432788E+00 -2.356588E+00
   3.444050E+00 -2.353589E+00
   3.455313E+00 -2.350613E+00
   3.466576E+00 -2.347663E+00
   3.477838E+00 -2.344737E+00
   3.489101E+00 -2.341835E+00
   3.503297E+00 -2.338212E+00
   3.517492E+00 -2.334627E+00
   3.531687E+00 -2.331079E+00
   3.538785E+00 -2.329319E+00
   3.545883E+00 -2.327568E+00
   3.560078E+00 -2.324094E+00
   3.574273E+00 -2.320656E+00
   3.588469E+00 -2.317253E+00
   3.602664E+00 -2.313887E+00
   3.616859E+00 -2.310555E+00
   3.631055E+00 -2.307257E+00
   3.645250E+00 -2.303994E+00
   3.659445E+00 -2.300765E+00
   3.673641E+00 -2.297570E+00
   3.687836E+00 -2.294408E+00
   3.702031E+00 -2.291278E+00
   3.716227E+00 -2.288182E+00
   3.730422E+00 -2.285117E+00
   3.737520E+00 -2.283597E+00
   3.744618E+00 -2.282084E+00
   3.758813E+00 -2.279083E+00
   3.773008E+00 -2.276113E+00
   3.787204E+00 -2.273174E+00
   3.801399E+00 -2.270266E+00
   3.815594E+00 -2.267388E+00
   3.829790E+00 -2.264540E+00
   3.843985E+00 -2.261721E+00
   3.858180E+00 -2.258932E+00
   3.872376E+00 -2.256172E+00
   3.886571E+00 -2.253441E+00
   3.900766E+00 -2.250738E+00
   3.914962E+00 -2.248063E+00
   3.929157E+00 -2.245416E+00
   3.936255E+00 -2.244103E+00
   3.943352E+00 -2.242797E+00
   3.957548E+00 -2.240205E+00
   3.971743E+00 -2.237641E+00
   3.985938E+00 -2.235103E+00
   4.000134E+00 -2.232591E+00
   4.014329E+00 -2.230106E+00
   4.028525E+00 -2.227647E+00
   4.042720E+00 -2.225213E+00
   4.056915E+00 -2.222805E+00
   4.071111E+00 -2.220422E+00
   4.085306E+00 -2.218064E+00
   4.099501E+00 -2.215731E+00
   4.113697E+00 -2.213422E+00
   4.127892E+00 -2.211137E+00
   4.142087E+00 -2.208877E+00
   4.170478E+00 -2.204427E+00
   4.184673E+00 -2.202236E+00
   4.198869E+00 -2.200069E+00
   4.213064E+00 -2.197925E+00
   4.227259E+00 -2.195803E+00
   4.241455E+00 -2.193704E+00
   4.255650E+00 -2.191626E+00
   4.269845E+00 -2.189571E+00
   4.284041E+00 -2.187537E+00
   4.298236E+00 -2.185524E+00
   4.312432E+00 -2.183533E+00
   4.326627E+00 -2.181563E+00
   4.340822E+00 -2.179614E+00
   4.355018E+00 -2.177685E+00
   4.369213E+00 -2.175776E+00
   4.383408E+00 -2.173888E+00
   4.397604E+00 -2.172020E+00
   4.415495E+00 -2.169693E+00
   4.433387E+00 -2.167398E+00
   4.451278E+00 -2.165133E+00
   4.469170E+00 -2.162898E+00
   4.487061E+00 -2.160693E+00
   4.504953E+00 -2.158518E+00
   4.513899E+00 -2.157441E+00
   4.522845E+00 -2.156372E+00
   4.540736E+00 -2.154254E+00
   4.558628E+00 -2.152165E+00
   4.576519E+00 -2.150103E+00
   4.585465E+00 -2.149083E+00
   4.594411E+00 -2.148070E+00
   4.612303E+00 -2.146064E+00
   4.630194E+00 -2.144084E+00
   4.648086E+00 -2.142131E+00
   4.665977E+00 -2.140205E+00
   4.683869E+00 -2.138304E+00
   4.701760E+00 -2.136429E+00
   4.719652E+00 -2.134579E+00
   4.737544E+00 -2.132754E+00
   4.746489E+00 -2.131851E+00
   4.755435E+00 -2.130954E+00
   4.773327E+00 -2.129178E+00
   4.791218E+00 -2.127426E+00
   4.809110E+00 -2.125698E+00
   4.827001E+00 -2.123993E+00
   4.844893E+00 -2.122311E+00
   4.862785E+00 -2.120652E+00
   4.880676E+00 -2.119015E+00
   4.898568E+00 -2.117400E+00
   4.916459E+00 -2.115808E+00
   4.934351E+00 -2.114237E+00
   4.952242E+00 -2.112687E+00
   4.961188E+00 -2.111920E+00
   4.970134E+00 -2.111158E+00
   4.988026E+00 -2.109650E+00
   5.005917E+00 -2.108163E+00
   5.023809E+00 -2.106696E+00
   5.041700E+00 -2.105249E+00
   5.059592E+00 -2.103821E+00
   5.077484E+00 -2.102413E+00
   5.095375E+00 -2.101024E+00
   5.113267E+00 -2.099654E+00
   5.131158E+00 -2.098303E+00
   5.149050E+00 -2.096971E+00
   5.166941E+00 -2.095656E+00
   5.184833E+00 -2.094359E+00
   5.202725E+00 -2.093081E+00
   5.220616E+00 -2.091819E+00
   5.238508E+00 -2.090575E+00
   5.256399E+00 -2.089348E+00
   5.292182E+00 -2.086944E+00
   5.310074E+00 -2.085767E+00
   5.327966E+00 -2.084606E+00
   5.345857E+00 -2.083461E+00
   5.363749E+00 -2.082332E+00
   5.399532E+00 -2.080119E+00
   5.417423E+00 -2.079036E+00
   5.435315E+00 -2.077967E+00
   5.453207E+00 -2.076913E+00
   5.471098E+00 -2.075874E+00
   5.488990E+00 -2.074849E+00
   5.506881E+00 -2.073838E+00
   5.524773E+00 -2.072841E+00
   5.542665E+00 -2.071858E+00
   5.565215E+00 -2.070638E+00
   5.587765E+00 -2.069439E+00
   5.610315E+00 -2.068262E+00
   5.621590E+00 -2.067680E+00
   5.632865E+00 -2.067104E+00
   5.655416E+00 -2.065967E+00
   5.677966E+00 -2.064850E+00
   5.700516E+00 -2.063752E+00
   5.723066E+00 -2.062673E+00
   5.745617E+00 -2.061613E+00
   5.768167E+00 -2.060571E+00
   5.790717E+00 -2.059548E+00
   5.813267E+00 -2.058542E+00
   5.835818E+00 -2.057554E+00
   5.858368E+00 -2.056584E+00
   5.880918E+00 -2.055630E+00
   5.903468E+00 -2.054693E+00
   5.926019E+00 -2.053772E+00
   5.937294E+00 -2.053318E+00
   5.948569E+00 -2.052868E+00
   5.971119E+00 -2.051979E+00
   5.993669E+00 -2.051106E+00
   6.016220E+00 -2.050248E+00
   6.038770E+00 -2.049405E+00
   6.061320E+00 -2.048577E+00
   6.083870E+00 -2.047763E+00
   6.106420E+00 -2.046964E+00
   6.128971E+00 -2.046178E+00
   6.151521E+00 -2.045407E+00
   6.174071E+00 -2.044649E+00
   6.196621E+00 -2.043904E+00
   6.219172E+00 -2.043172E+00
   6.241722E+00 -2.042453E+00
   6.264272E+00 -2.041747E+00
   6.309373E+00 -2.040372E+00
   6.331923E+00 -2.039702E+00
   6.354473E+00 -2.039044E+00
   6.377023E+00 -2.038397E+00
   6.399574E+00 -2.037762E+00
   6.422124E+00 -2.037139E+00
   6.444674E+00 -2.036526E+00
   6.467224E+00 -2.035924E+00
   6.489775E+00 -2.035332E+00
   6.512325E+00 -2.034751E+00
   6.534875E+00 -2.034180E+00
   6.557425E+00 -2.033619E+00
   6.579975E+00 -2.033068E+00
   6.625076E+00 -2.031995E+00
   6.647626E+00 -2.031472E+00
   6.670176E+00 -2.030959E+00
   6.692727E+00 -2.030455E+00
   6.715277E+00 -2.029959E+00
   6.737827E+00 -2.029472E+00
   6.760377E+00 -2.028994E+00
   6.782928E+00 -2.028525E+00
   6.805478E+00 -2.028063E+00
   6.828028E+00 -2.027610E+00
   6.850578E+00 -2.027164E+00
   6.873129E+00 -2.026727E+00
   6.895679E+00 -2.026297E+00
   6.918229E+00 -2.025874E+00
   6.940779E+00 -2.025459E+00
   6.963330E+00 -2.025052E+00
   6.985880E+00 -2.024651E+00
   7.014302E+00 -2.024156E+00
   7.042724E+00 -2.023672E+00
   7.071146E+00 -2.023199E+00
   7.085357E+00 -2.022967E+00
   7.099567E+00 -2.022736E+00
   7.127989E+00 -2.022284E+00
   7.156411E+00 -2.021841E+00
   7.184833E+00 -2.021408E+00
